member_id,timestamp,day_of_week,hour_of_day,track_name,artist,album,language,genre,ms_played,skipped,shuffle,offline,private_session,start_reason,end_reason,danceability,energy,valence,tempo,acousticness,speechiness,instrumentalness,loudness,popularity,log_ms_played,hour_binned,hour_sin,hour_cos,cluster
2,2026-04-02 20:56:38+00:00,Thursday,20,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,135468,False,True,False,False,clickrow,trackdone,0.538,0.515,0.602,93.77,0.351,0.041,0.002,-8.7,88,11.81649811083941,Evening,-0.8660254037844386,0.5000000000000001,2
2,2026-04-02 21:47:25+00:00,Thursday,21,Ranjha,B Praak,Shershaah,Hindi,Bollywood,228516,False,True,False,False,trackdone,endplay,0.483,0.521,0.293,90.21,0.45,0.037,0.0,-9.45,74,12.339365884798436,Late Night,-0.7071067811865477,0.7071067811865474,1
2,2026-04-02 22:06:44+00:00,Thursday,22,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,177125,False,False,False,False,trackdone,trackdone,0.633,0.585,0.631,91.21,0.378,0.018,0.002,-7.18,89,12.08461662270746,Late Night,-0.5000000000000004,0.8660254037844384,2
2,2026-04-03 00:14:43+00:00,Friday,0,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,195725,False,False,False,False,backbtn,trackdone,0.619,0.561,0.697,96.96,0.345,0.062,0.004,-9.05,80,12.184471000972414,Late Night,0.0,1.0,2
2,2026-04-04 20:37:37+00:00,Saturday,20,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,286332,False,False,False,False,clickrow,trackdone,0.459,0.439,0.453,84.67,0.501,0.021,0.006,-9.31,77,12.56491074815325,Evening,-0.8660254037844386,0.5000000000000001,1
2,2026-04-04 23:19:46+00:00,Saturday,23,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,206682,False,True,False,False,trackdone,trackdone,0.58,0.609,0.619,96.92,0.323,0.036,0.0,-8.55,82,12.238941497488344,Late Night,-0.2588190451025215,0.965925826289068,2
2,2026-04-07 00:02:10+00:00,Tuesday,0,Someone You Loved,Lewis Capaldi,Divinely Uninspired,English,Pop,39114,True,True,False,False,trackdone,fwdbtn,0.507,0.461,0.265,103.19,0.556,0.025,0.006,-7.89,76,10.57426130411918,Late Night,0.0,1.0,1
2,2026-04-07 07:14:05+00:00,Tuesday,7,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,221523,False,False,False,False,trackdone,trackdone,0.713,0.623,0.797,105.41,0.212,0.054,0.002,-7.78,78,12.308286214742129,Morning,0.9659258262890684,-0.2588190451025206,3
2,2026-04-07 21:27:55+00:00,Tuesday,21,Ranjha,B Praak,Shershaah,Hindi,Bollywood,209191,False,True,False,False,clickrow,endplay,0.484,0.493,0.354,78.5,0.485,0.045,0.0,-11.37,80,12.25100776952392,Late Night,-0.7071067811865477,0.7071067811865474,1
2,2026-04-07 22:14:51+00:00,Tuesday,22,Sunflower,Post Malone,Hollywoods Bleeding,English,Hip-Hop,44476,True,False,True,False,backbtn,fwdbtn,0.746,0.655,0.669,90.1,0.161,0.05,0.0,-5.3,86,10.702727480606711,Late Night,-0.5000000000000004,0.8660254037844384,3
2,2026-04-07 23:46:29+00:00,Tuesday,23,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,63024,True,True,True,False,trackdone,fwdbtn,0.512,0.582,0.58,92.98,0.393,0.047,0.005,-10.31,90,11.05128675205612,Late Night,-0.2588190451025215,0.965925826289068,2
2,2026-04-08 00:24:22+00:00,Wednesday,0,Heat Waves,Glass Animals,Dreamland,English,Indie,235942,False,False,True,False,trackdone,trackdone,0.832,0.574,0.587,78.33,0.146,0.084,0.001,-6.06,77,12.371345529412055,Late Night,0.0,1.0,3
2,2026-04-08 21:32:17+00:00,Wednesday,21,Heat Waves,Glass Animals,Dreamland,English,Indie,171607,False,False,True,False,trackdone,trackdone,0.742,0.625,0.441,89.71,0.101,0.041,0.0,-4.72,78,12.05296808499594,Late Night,-0.7071067811865477,0.7071067811865474,3
2,2026-04-09 20:54:18+00:00,Thursday,20,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,140385,True,True,False,False,trackdone,fwdbtn,0.497,0.51,0.538,79.52,0.586,0.038,0.007,-8.89,85,11.852151050502252,Evening,-0.8660254037844386,0.5000000000000001,2
2,2026-04-10 01:41:25+00:00,Friday,1,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,208987,False,True,False,False,fwdbtn,trackdone,0.461,0.235,0.438,73.87,0.724,0.044,0.0,-10.16,77,12.25003211303063,Late Night,0.2588190451025207,0.9659258262890684,1
2,2026-04-10 08:50:36+00:00,Friday,8,As It Was,Harry Styles,Harrys House,English,Pop,194552,False,True,False,False,trackdone,trackdone,0.733,0.664,0.743,100.81,0.157,0.052,0.0,-6.04,81,12.178459898494271,Morning,0.8660254037844387,-0.4999999999999998,3
2,2026-04-10 20:10:42+00:00,Friday,20,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,174788,False,False,False,False,trackdone,trackdone,0.392,0.428,0.25,79.6,0.712,0.039,0.003,-9.57,84,12.071334811161671,Evening,-0.8660254037844386,0.5000000000000001,1
2,2026-04-10 21:11:39+00:00,Friday,21,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,168091,False,False,False,False,trackdone,trackdone,0.513,0.282,0.529,76.05,0.686,0.04,0.005,-13.19,62,12.032266727544425,Late Night,-0.7071067811865477,0.7071067811865474,1
2,2026-04-12 23:07:42+00:00,Sunday,23,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,168620,False,False,False,False,clickrow,trackdone,0.516,0.317,0.429,80.74,0.673,0.062,0.0,-12.8,75,12.035408871953685,Late Night,-0.2588190451025215,0.965925826289068,1
2,2026-04-13 21:51:37+00:00,Monday,21,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,140738,True,False,False,False,fwdbtn,fwdbtn,0.523,0.474,0.418,96.94,0.504,0.024,0.0,-8.39,76,11.854662390194743,Late Night,-0.7071067811865477,0.7071067811865474,1
2,2026-04-14 13:28:52+00:00,Tuesday,13,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,76561,True,False,False,False,fwdbtn,fwdbtn,0.479,0.453,0.324,81.43,0.682,0.025,0.008,-11.3,82,11.245856149087611,Afternoon,-0.2588190451025208,-0.9659258262890684,1
2,2026-04-14 20:17:39+00:00,Tuesday,20,Maan Meri Jaan,King,Champagne Talk,Hindi,Hindi Pop,249303,False,True,False,False,trackdone,trackdone,0.752,0.604,0.7,112.64,0.125,0.071,0.012,-4.67,79,12.426428314308724,Evening,-0.8660254037844386,0.5000000000000001,0
2,2026-04-15 20:22:35+00:00,Wednesday,20,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,284224,False,True,False,False,trackdone,trackdone,0.75,0.669,0.777,107.45,0.11,0.121,0.0,-7.07,82,12.557521456997309,Evening,-0.8660254037844386,0.5000000000000001,0
2,2026-04-15 21:21:23+00:00,Wednesday,21,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,109577,True,False,False,False,trackdone,fwdbtn,0.66,0.513,0.85,99.65,0.32,0.032,0.0,-9.94,80,11.604391903420098,Late Night,-0.7071067811865477,0.7071067811865474,2
2,2026-04-15 21:27:32+00:00,Wednesday,21,Sunflower,Post Malone,Hollywoods Bleeding,English,Hip-Hop,33834,True,True,False,False,clickrow,fwdbtn,0.774,0.69,0.728,82.75,0.16,0.04,0.008,-7.18,78,10.429251048666323,Late Night,-0.7071067811865477,0.7071067811865474,2
2,2026-04-15 23:02:47+00:00,Wednesday,23,Ranjha,B Praak,Shershaah,Hindi,Bollywood,197848,False,True,False,False,trackdone,trackdone,0.47,0.46,0.307,77.46,0.553,0.054,0.001,-8.38,81,12.195259392466706,Late Night,-0.2588190451025215,0.965925826289068,1
2,2026-04-16 09:49:28+00:00,Thursday,9,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,182701,False,True,False,False,appload,trackdone,0.711,0.616,0.744,100.75,0.246,0.06,0.001,-7.57,80,12.11561168921368,Morning,0.7071067811865476,-0.7071067811865475,3
2,2026-04-16 22:14:37+00:00,Thursday,22,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,170790,False,True,True,False,trackdone,trackdone,0.682,0.575,0.681,112.33,0.183,0.06,0.0,-6.62,81,12.04819586573984,Late Night,-0.5000000000000004,0.8660254037844384,3
2,2026-04-17 18:11:36+00:00,Friday,18,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,112860,True,True,False,False,appload,fwdbtn,0.684,0.698,0.741,109.85,0.208,0.027,0.0,-6.33,83,11.633912252019051,Evening,-1.0,-1.8369701987210294e-16,3
2,2026-04-17 22:36:14+00:00,Friday,22,Maan Meri Jaan,King,Champagne Talk,Hindi,Hindi Pop,161139,False,False,False,False,fwdbtn,trackdone,0.728,0.63,0.685,108.77,0.142,0.082,0.0,-7.67,80,11.990028831331188,Late Night,-0.5000000000000004,0.8660254037844384,0
2,2026-04-18 09:48:52+00:00,Saturday,9,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,195634,False,False,False,False,trackdone,trackdone,0.534,0.521,0.569,87.25,0.53,0.057,0.0,-7.79,72,12.184005957180926,Morning,0.7071067811865476,-0.7071067811865475,2
2,2026-04-18 20:20:21+00:00,Saturday,20,Maan Meri Jaan,King,Champagne Talk,Hindi,Hindi Pop,125957,True,False,False,True,appload,fwdbtn,0.697,0.564,0.692,116.34,0.212,0.092,0.004,-7.66,78,11.743703797032378,Evening,-0.8660254037844386,0.5000000000000001,0
2,2026-04-18 21:31:56+00:00,Saturday,21,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,175659,False,True,False,False,trackdone,endplay,0.497,0.355,0.449,79.71,0.652,0.048,0.006,-9.33,68,12.076305587471108,Late Night,-0.7071067811865477,0.7071067811865474,1
2,2026-04-19 22:40:44+00:00,Sunday,22,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,164008,False,True,False,False,trackdone,endplay,0.489,0.484,0.389,90.45,0.543,0.024,0.0,-10.57,76,12.00767658334937,Late Night,-0.5000000000000004,0.8660254037844384,1
2,2026-04-20 00:31:48+00:00,Monday,0,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,97440,True,True,False,False,trackdone,fwdbtn,0.743,0.484,0.765,91.83,0.35,0.077,0.007,-9.13,74,11.487002345616842,Late Night,0.0,1.0,2
2,2026-04-20 09:23:53+00:00,Monday,9,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,196333,False,True,False,False,appload,trackdone,0.598,0.567,0.634,89.34,0.399,0.012,0.0,-8.91,82,12.187572569545589,Morning,0.7071067811865476,-0.7071067811865475,2
2,2026-04-20 12:19:39+00:00,Monday,12,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,218497,False,False,False,False,trackdone,trackdone,0.639,0.589,0.631,101.73,0.359,0.033,0.007,-7.62,86,12.294532140157813,Afternoon,1.2246467991473532e-16,-1.0,2
2,2026-04-20 23:12:38+00:00,Monday,23,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,53234,True,True,False,False,trackdone,fwdbtn,0.728,0.593,0.668,120.26,0.248,0.083,0.0,-4.93,74,10.882471353748706,Late Night,-0.2588190451025215,0.965925826289068,0
2,2026-04-21 00:54:55+00:00,Tuesday,0,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,95121,True,False,False,False,clickrow,fwdbtn,0.665,0.743,0.7,100.01,0.199,0.059,0.0,-6.27,89,11.462915557215949,Late Night,0.0,1.0,3
2,2026-04-21 12:00:16+00:00,Tuesday,12,Sunflower,Post Malone,Hollywoods Bleeding,English,Hip-Hop,113752,True,False,False,False,trackdone,fwdbtn,0.72,0.607,0.669,90.52,0.232,0.038,0.0,-6.0,81,11.641784710091793,Afternoon,1.2246467991473532e-16,-1.0,3
2,2026-04-21 17:16:53+00:00,Tuesday,17,Blinding Lights,The Weeknd,After Hours,English,Pop,59001,True,True,False,False,fwdbtn,fwdbtn,0.768,0.726,0.718,178.54,0.0,0.052,0.0,-4.46,86,10.985326620618409,Evening,-0.9659258262890684,-0.2588190451025206,0
2,2026-04-22 22:35:50+00:00,Wednesday,22,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,231815,False,True,False,False,trackdone,trackdone,0.578,0.441,0.415,92.04,0.649,0.045,0.0,-11.91,72,12.35369923252724,Late Night,-0.5000000000000004,0.8660254037844384,1
2,2026-04-23 08:12:40+00:00,Thursday,8,lovely,Billie Eilish,lovely,English,Pop,128905,True,False,False,False,appload,fwdbtn,0.459,0.325,0.242,112.21,0.726,0.027,0.0,-10.56,85,11.766838735555371,Morning,0.8660254037844387,-0.4999999999999998,1
2,2026-04-24 13:41:44+00:00,Friday,13,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,195261,False,False,False,False,clickrow,trackdone,0.582,0.622,0.62,100.98,0.285,0.037,0.0,-9.92,78,12.182097525480458,Afternoon,-0.2588190451025208,-0.9659258262890684,2
2,2026-04-25 07:31:49+00:00,Saturday,7,Heat Waves,Glass Animals,Dreamland,English,Indie,171151,False,False,False,False,clickrow,trackdone,0.799,0.658,0.498,82.24,0.113,0.056,0.004,-5.1,84,12.050307329545912,Morning,0.9659258262890684,-0.2588190451025206,3
2,2026-04-25 08:02:50+00:00,Saturday,8,Ranjha,B Praak,Shershaah,Hindi,Bollywood,245866,False,True,False,False,trackdone,trackdone,0.486,0.424,0.341,79.61,0.538,0.031,0.0,-11.08,79,12.412546018303866,Morning,0.8660254037844387,-0.4999999999999998,1
2,2026-04-25 20:37:47+00:00,Saturday,20,lovely,Billie Eilish,lovely,English,Pop,161914,False,False,False,False,clickrow,trackdone,0.469,0.28,0.177,117.17,0.688,0.051,0.0,-11.72,82,11.994826785157818,Evening,-0.8660254037844386,0.5000000000000001,1
2,2026-04-25 23:30:18+00:00,Saturday,23,Ranjha,B Praak,Shershaah,Hindi,Bollywood,233594,False,False,False,False,trackdone,endplay,0.489,0.532,0.37,84.45,0.578,0.031,0.003,-8.66,83,12.36134412559755,Late Night,-0.2588190451025215,0.965925826289068,1
2,2026-04-26 20:11:39+00:00,Sunday,20,Night Changes,One Direction,FOUR,English,Pop,44725,True,False,False,False,clickrow,fwdbtn,0.602,0.44,0.651,125.53,0.275,0.039,0.0,-8.06,82,10.708310266986665,Evening,-0.8660254037844386,0.5000000000000001,2
2,2026-04-26 20:39:54+00:00,Sunday,20,Heat Waves,Glass Animals,Dreamland,English,Indie,121768,True,False,False,False,clickrow,fwdbtn,0.778,0.558,0.53,81.06,0.153,0.077,0.0,-7.31,93,11.709881086263998,Evening,-0.8660254037844386,0.5000000000000001,3
2,2026-04-26 21:01:23+00:00,Sunday,21,Sunflower,Post Malone,Hollywoods Bleeding,English,Hip-Hop,124185,False,True,False,False,trackdone,endplay,0.806,0.676,0.724,91.55,0.157,0.055,0.0,-8.22,92,11.72953572071091,Late Night,-0.7071067811865477,0.7071067811865474,3
2,2026-04-26 23:05:05+00:00,Sunday,23,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,140186,True,False,False,False,fwdbtn,fwdbtn,0.516,0.464,0.391,88.25,0.579,0.01,0.0,-10.85,71,11.850732524604398,Late Night,-0.2588190451025215,0.965925826289068,1
2,2026-04-27 09:02:52+00:00,Monday,9,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,55796,True,False,False,False,trackdone,fwdbtn,0.556,0.452,0.539,93.46,0.492,0.0,0.001,-8.82,79,10.929475383483236,Morning,0.7071067811865476,-0.7071067811865475,1
2,2026-04-27 20:33:01+00:00,Monday,20,Someone You Loved,Lewis Capaldi,Divinely Uninspired,English,Pop,209641,False,True,False,False,trackdone,trackdone,0.494,0.35,0.361,105.8,0.607,0.025,0.0,-9.18,82,12.253156593034689,Evening,-0.8660254037844386,0.5000000000000001,1
2,2026-04-27 23:59:09+00:00,Monday,23,Sunflower,Post Malone,Hollywoods Bleeding,English,Hip-Hop,270991,False,False,False,False,trackdone,trackdone,0.773,0.68,0.745,89.69,0.165,0.086,0.0,-6.58,92,12.509844579130904,Late Night,-0.2588190451025215,0.965925826289068,3
2,2026-04-28 00:20:52+00:00,Tuesday,0,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,206016,False,False,False,False,trackdone,trackdone,0.645,0.538,0.652,92.01,0.269,0.039,0.0,-7.34,75,12.235713968638622,Late Night,0.0,1.0,2
2,2026-04-28 17:21:15+00:00,Tuesday,17,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,226326,False,False,False,False,trackdone,trackdone,0.621,0.555,0.744,98.7,0.392,0.02,0.0,-8.73,73,12.32973613515426,Evening,-0.9659258262890684,-0.2588190451025206,2
2,2026-04-29 18:45:06+00:00,Wednesday,18,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,158913,False,True,True,False,clickrow,trackdone,0.567,0.429,0.438,87.18,0.416,0.071,0.001,-9.99,71,11.976118454370598,Evening,-1.0,-1.8369701987210294e-16,2
2,2026-04-30 17:27:01+00:00,Thursday,17,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,107298,True,False,False,False,trackdone,fwdbtn,0.444,0.29,0.284,82.02,0.775,0.058,0.0,-13.45,77,11.58337460891087,Evening,-0.9659258262890684,-0.2588190451025206,1
2,2026-04-30 20:12:31+00:00,Thursday,20,Heat Waves,Glass Animals,Dreamland,English,Indie,248401,False,True,True,False,trackdone,endplay,0.796,0.656,0.57,83.34,0.23,0.047,0.0,-5.76,73,12.422803680538838,Evening,-0.8660254037844386,0.5000000000000001,3
2,2026-04-30 21:34:45+00:00,Thursday,21,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,175398,False,False,False,False,trackdone,endplay,0.422,0.3,0.48,81.66,0.658,0.017,0.001,-11.57,67,12.074818657649692,Late Night,-0.7071067811865477,0.7071067811865474,1
2,2026-04-30 23:14:35+00:00,Thursday,23,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,115743,True,True,False,False,trackdone,fwdbtn,0.677,0.632,0.736,119.7,0.195,0.102,0.0,-4.84,75,11.659136134751824,Late Night,-0.2588190451025215,0.965925826289068,0
2,2026-04-30 23:34:16+00:00,Thursday,23,Perfect,Ed Sheeran,Divide,English,Pop,238103,False,True,False,False,trackdone,trackdone,0.635,0.511,0.676,98.16,0.45,0.036,0.0,-7.49,95,12.380462831997848,Late Night,-0.2588190451025215,0.965925826289068,2
3,2025-11-01 08:47:03+00:00,Saturday,8,Blinding Lights,The Weeknd,After Hours,English,Pop,41065,True,False,False,False,trackdone,fwdbtn,0.865,0.79,0.699,169.95,0.041,0.053,0.0,-5.6,85,10.622935807515445,Morning,0.8660254037844387,-0.4999999999999998,0
3,2025-11-01 22:43:58+00:00,Saturday,22,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,220587,False,True,False,False,fwdbtn,trackdone,0.59,0.466,0.463,84.31,0.383,0.047,0.003,-10.53,69,12.304051987223142,Late Night,-0.5000000000000004,0.8660254037844384,2
3,2025-11-02 23:05:33+00:00,Sunday,23,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,228680,False,True,False,False,trackdone,trackdone,0.599,0.509,0.596,102.15,0.437,0.029,0.001,-8.36,65,12.340083298291209,Late Night,-0.2588190451025215,0.965925826289068,2
3,2025-11-04 21:31:06+00:00,Tuesday,21,Husn,Anuv Jain,Husn,Hindi,Indie,141344,True,True,False,False,trackdone,fwdbtn,0.446,0.334,0.363,78.3,0.728,0.034,0.0,-13.01,68,11.858958989308968,Late Night,-0.7071067811865477,0.7071067811865474,1
3,2025-11-05 12:37:40+00:00,Wednesday,12,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,Hindi,Bollywood,222887,False,False,False,False,trackdone,trackdone,0.601,0.649,0.8,133.39,0.166,0.046,0.0,-8.76,73,12.314424682123954,Afternoon,1.2246467991473532e-16,-1.0,3
3,2025-11-05 21:41:29+00:00,Wednesday,21,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,215385,False,True,False,False,trackdone,trackdone,0.687,0.662,0.768,108.1,0.186,0.051,0.0,-9.45,87,12.28018704623466,Late Night,-0.7071067811865477,0.7071067811865474,3
3,2025-11-06 17:59:07+00:00,Thursday,17,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,238964,False,False,False,True,trackdone,trackdone,0.689,0.714,0.761,106.4,0.207,0.046,0.0,-6.11,86,12.384072376675103,Evening,-0.9659258262890684,-0.2588190451025206,3
3,2025-11-08 08:11:26+00:00,Saturday,8,Husn,Anuv Jain,Husn,Hindi,Indie,167872,False,True,False,False,fwdbtn,trackdone,0.429,0.322,0.435,83.42,0.655,0.039,0.0,-11.48,77,12.03096302012836,Morning,0.8660254037844387,-0.4999999999999998,1
3,2025-11-08 20:25:49+00:00,Saturday,20,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,149972,False,False,False,False,fwdbtn,trackdone,0.501,0.306,0.484,89.17,0.741,0.064,0.009,-11.1,81,11.91821055687645,Evening,-0.8660254037844386,0.5000000000000001,1
3,2025-11-08 23:02:49+00:00,Saturday,23,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,Hindi,Bollywood,122755,True,True,False,False,trackdone,fwdbtn,0.662,0.677,0.732,122.23,0.116,0.062,0.003,-5.69,79,11.717953924299254,Late Night,-0.2588190451025215,0.965925826289068,3
3,2025-11-09 00:04:28+00:00,Sunday,0,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,214077,False,False,False,False,fwdbtn,endplay,0.635,0.598,0.688,90.61,0.437,0.021,0.0,-7.61,86,12.274095713576418,Late Night,0.0,1.0,2
3,2025-11-09 20:46:47+00:00,Sunday,20,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,157116,False,True,False,False,trackdone,trackdone,0.603,0.503,0.531,93.27,0.461,0.035,0.0,-7.68,68,11.964746029719652,Evening,-0.8660254037844386,0.5000000000000001,2
3,2025-11-10 13:28:33+00:00,Monday,13,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,64955,True,True,False,False,trackdone,fwdbtn,0.578,0.44,0.471,94.7,0.435,0.054,0.0,-8.47,73,11.081465396584978,Afternoon,-0.2588190451025208,-0.9659258262890684,2
3,2025-11-10 22:09:53+00:00,Monday,22,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,185215,False,True,False,False,appload,trackdone,0.657,0.646,0.762,98.36,0.137,0.05,0.003,-7.16,94,12.1292779905511,Late Night,-0.5000000000000004,0.8660254037844384,3
3,2025-11-10 23:42:15+00:00,Monday,23,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,162990,False,True,True,False,clickrow,trackdone,0.666,0.594,0.773,102.86,0.259,0.058,0.0,-5.47,85,12.001450263540583,Late Night,-0.2588190451025215,0.965925826289068,3
3,2025-11-11 18:55:24+00:00,Tuesday,18,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,32881,True,False,False,False,clickrow,fwdbtn,0.631,0.668,0.727,93.11,0.363,0.032,0.0,-6.43,84,10.400680674570822,Evening,-1.0,-1.8369701987210294e-16,3
3,2025-11-11 21:52:24+00:00,Tuesday,21,Satranga,Arijit Singh,Animal,Hindi,Bollywood,227469,False,False,False,False,clickrow,trackdone,0.482,0.41,0.359,82.84,0.574,0.043,0.003,-10.28,71,12.334773640545908,Late Night,-0.7071067811865477,0.7071067811865474,1
3,2025-11-12 07:18:47+00:00,Wednesday,7,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,79542,True,True,False,False,trackdone,fwdbtn,0.579,0.47,0.615,105.95,0.453,0.049,0.0,-8.98,73,11.284053034922431,Morning,0.9659258262890684,-0.2588190451025206,2
3,2025-11-13 22:49:31+00:00,Thursday,22,Husn,Anuv Jain,Husn,Hindi,Indie,231790,False,True,False,False,fwdbtn,trackdone,0.419,0.285,0.417,76.6,0.723,0.049,0.008,-11.01,79,12.353591382559385,Late Night,-0.5000000000000004,0.8660254037844384,1
3,2025-11-14 20:40:49+00:00,Friday,20,Heat Waves,Glass Animals,Dreamland,English,Indie,136367,True,True,False,False,clickrow,fwdbtn,0.755,0.718,0.55,79.87,0.093,0.061,0.002,-8.08,78,11.82311239276208,Evening,-0.8660254037844386,0.5000000000000001,3
3,2025-11-15 17:35:15+00:00,Saturday,17,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,Hindi,Bollywood,33419,True,True,False,False,trackdone,fwdbtn,0.656,0.74,0.782,115.76,0.209,0.038,0.003,-7.3,86,10.416909802149386,Evening,-0.9659258262890684,-0.2588190451025206,2
3,2025-11-15 20:20:15+00:00,Saturday,20,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,147514,True,False,False,False,trackdone,fwdbtn,0.725,0.543,0.816,104.3,0.188,0.055,0.0,-6.27,83,11.901685144506688,Evening,-0.8660254037844386,0.5000000000000001,3
3,2025-11-15 21:54:33+00:00,Saturday,21,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,210893,False,False,False,False,trackdone,trackdone,0.507,0.509,0.637,89.15,0.489,0.041,0.004,-7.86,75,12.259110916560038,Late Night,-0.7071067811865477,0.7071067811865474,2
3,2025-11-16 23:21:16+00:00,Sunday,23,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,103317,True,False,False,False,clickrow,fwdbtn,0.617,0.596,0.597,98.91,0.344,0.077,0.007,-6.41,73,11.54556688968599,Late Night,-0.2588190451025215,0.965925826289068,2
3,2025-11-17 00:14:10+00:00,Monday,0,Ranjha,B Praak,Shershaah,Hindi,Bollywood,55109,True,False,False,False,clickrow,fwdbtn,0.522,0.457,0.295,85.17,0.633,0.035,0.0,-7.63,61,10.91708646687728,Late Night,0.0,1.0,1
3,2025-11-17 20:07:16+00:00,Monday,20,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,183877,False,True,False,False,trackdone,trackdone,0.676,0.469,0.698,100.29,0.416,0.052,0.001,-8.78,77,12.122027773202324,Evening,-0.8660254037844386,0.5000000000000001,2
3,2025-11-18 21:32:12+00:00,Tuesday,21,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,149738,False,True,False,False,trackdone,trackdone,0.662,0.444,0.49,79.21,0.463,0.038,0.0,-10.21,72,11.91664905752009,Late Night,-0.7071067811865477,0.7071067811865474,2
3,2025-11-19 01:47:46+00:00,Wednesday,1,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,208966,False,True,False,False,clickrow,trackdone,0.64,0.43,0.534,95.02,0.454,0.084,0.0,-9.21,80,12.24993162374342,Late Night,0.2588190451025207,0.9659258262890684,2
3,2025-11-19 07:06:32+00:00,Wednesday,7,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,182902,False,False,False,False,trackdone,trackdone,0.713,0.65,0.723,119.48,0.164,0.117,0.004,-7.41,80,12.116711236650126,Morning,0.9659258262890684,-0.2588190451025206,0
3,2025-11-19 17:08:21+00:00,Wednesday,17,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,Hindi,Bollywood,218229,False,False,True,True,clickrow,trackdone,0.638,0.73,0.791,131.11,0.099,0.056,0.0,-7.17,75,12.293304831473046,Evening,-0.9659258262890684,-0.2588190451025206,3
